Tipo,Descripcion,Habitaciones,Baños,Área,Barrio,UPZ,Valor,valor,valor [M],Valor_m2_Barrio,Valor_m2_Millon,valor_m2,valor [m]
Apartamento,Apartamento en venta en El Batán,2,2,91,El Batán,La Alhambra,$ 445.000.000,,445.0,5006787.45153331,4890109.89010989,,
Casa,Casa en venta en Tintala,4,2,65,Tintala,Tintala,$ 190.000.000,,190.0,3799199.244295887,2923076.923076923,,
Apartamento,Apartamento en venta en Zona Noroccidental,1,2,51,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 210.000.000,,210.0,4572008.510026536,4117647.0588235296,,
Apartamento,Apartamento en venta en Cedritos,3,2,110,Cedritos,Usaquén,$ 510.000.000,,510.0,5027419.586695462,4636363.636363637,,
Apartamento,Apartamento en venta en Chico Reservado,1,2,49,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 477.000.000,,477.0,8104486.540013073,9734693.877551021,,
Apartamento,Apartamento en venta en Chapinero,1,1,46,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 290.000.000,,290.0,4580185.76602501,6304347.826086956,,
Apartamento,Apartamento en venta en Mazuren,3,3,83,Mazuren,El Prado,$ 406.000.000,,406.0,3851389.043846926,4891566.265060241,,
Apartamento,Apartamento en venta en Usaquén,3,2,67,Usaquén,Usaquén,$ 267.990.000,,267.99,5655581.34903221,3999850.7462686566,,
Apartamento,Apartamento en venta en Zona Noroccidental,4,3,96,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 423.000.000,,423.0,4572008.510026536,4406250.0,,
Apartamento,Apartamento en venta en Fontibón,3,2,65,Fontibón,Fontibón,$ 296.000.000,,296.0,3723021.3134775246,4553846.153846154,,
Apartamento,Apartamento en venta en Usaquén,3,2,67,Usaquén,Usaquén,$ 268.000.000,,268.0,5655581.34903221,4000000.0,,
Apartamento,Apartamento en venta en El Batán,3,1,50,El Batán,La Alhambra,$ 165.000.000,,165.0,5006787.45153331,3300000.0,,
Apartamento,Apartamento en venta en Ciudad Salitre,3,2,77,Ciudad Salitre,Ciudad Salitre Oriental,$ 500.000.000,,500.0,7412638.847193035,6493506.493506493,,
Apartamento,Apartamento en venta en Chapinero Central,1,1,32,Chapinero Central,Localidad Chapinero resto,$ 255.000.000,,255.0,6360286.919831224,7968750.0,,
Apartamento,Apartamento en venta en Kennedy,3,1,41,Kennedy,Kennedy Central,$ 142.000.000,,142.0,3382897.908271655,3463414.6341463416,,
Apartamento,Apartamento en venta en Suba,3,2,80,Suba,Suba,$ 365.000.000,,365.0,4323720.522957073,4562500.0,,
Casa,Casa en venta en Tintala,2,1,54,Tintala,Tintala,$ 167.000.000,,167.0,3799199.244295887,3092592.592592593,,
Apartamento,Apartamento en venta en Usaquén,2,2,77,Usaquén,Usaquén,$ 375.000.000,,375.0,5655581.34903221,4870129.87012987,,
Apartamento,Apartamento en venta en Suba,3,2,66,Suba,Suba,$ 287.990.000,,287.99,4323720.522957073,4363484.848484849,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,103,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 498.900.000,,498.9,4572008.510026536,4843689.32038835,,
Apartamento,Apartamento en venta en Suba,3,3,118,Suba,Suba,$ 740.000.000,,740.0,4323720.522957073,6271186.440677966,,
Apartamento,Apartamento en venta en Suba,3,2,63,Suba,Suba,$ 270.000.000,,270.0,4323720.522957073,4285714.285714285,,
Apartamento,Apartamento en venta en Suba,3,2,68,Suba,Suba,$ 305.000.000,,305.0,4323720.522957073,4485294.117647059,,
Apartamento,Apartamento en venta en Usaquén,3,3,118,Usaquén,Usaquén,$ 580.000.000,,580.0,5655581.34903221,4915254.237288136,,
Apartamento,Apartamento en venta en Fontibón,3,2,75,Fontibón,Fontibón,$ 327.000.000,,327.0,3723021.3134775246,4360000.0,,
Apartamento,Apartamento en venta en Fontibón,3,2,48,Fontibón,Fontibón,$ 214.830.000,,214.83,3723021.3134775246,4475625.0,,
Casa,Casa en venta en Teusaquillo,2,2,245,Teusaquillo,Teusaquillo,$ 1.500.000.000,,1500.0,3975204.3017677176,6122448.979591837,,
Apartamento,Apartamento en venta en Fontibón,3,2,75,Fontibón,Fontibón,$ 350.000.000,,350.0,3723021.3134775246,4666666.666666667,,
Apartamento,Apartamento en venta en Suba,3,2,103,Suba,Suba,$ 530.000.000,,530.0,4323720.522957073,5145631.067961165,,
Apartamento,Apartamento en venta en El Batán,1,1,47,El Batán,La Alhambra,$ 310.000.000,,310.0,5006787.45153331,6595744.680851064,,
Apartamento,Apartamento en venta en Usaquén,4,4,176,Usaquén,Usaquén,$ 1.150.000.000,,1150.0,5655581.34903221,6534090.909090909,,
Apartamento,Apartamento en venta en Suba,1,1,48,Suba,Suba,$ 372.760.000,,372.76,4323720.522957073,7765833.333333333,,
Apartamento,Apartamento en venta en Ciudad Salitre,3,5,210,Ciudad Salitre,Ciudad Salitre Oriental,$ 1.800.000.000,,1800.0,7412638.847193035,8571428.57142857,,
Apartamento,Apartamento en venta en Chapinero,4,3,111,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 520.000.000,,520.0,4580185.76602501,4684684.6846846845,,
Apartamento,Apartamento en venta en Engativa,3,2,51,Engativa,Engativá,$ 165.000.000,,165.0,2887769.666800428,3235294.117647059,,
Casa,Casa en venta en Engativa,3,2,63,Engativa,Engativá,$ 160.000.000,,160.0,2887769.666800428,2539682.5396825396,,
Casa,Casa en venta en Villemar,4,2,224,Villemar,Fontibón,$ 600.000.000,,600.0,3951589.5953757227,2678571.4285714286,,
Apartamento,Apartamento en venta en Engativa,3,1,51,Engativa,Engativá,$ 170.000.000,,170.0,2887769.666800428,3333333.3333333335,,
Apartamento,Apartamento en venta en Chico Reservado,2,2,131,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 820.000.000,,820.0,8104486.540013073,6259541.984732824,,
Apartamento,Apartamento en venta en Suba,3,4,169,Suba,Suba,$ 1.200.000.000,,1200.0,4323720.522957073,7100591.715976331,,
Apartamento,Apartamento en venta en Barrios Unidos,3,3,158,Barrios Unidos,Los Andes,$ 883.000.000,,883.0,2959917.1141243065,5588607.594936709,,
Apartamento,Apartamento en venta en Puente Largo,4,4,318,Puente Largo,La Alhambra,$ 750.000.000,,750.0,4383536.962205848,2358490.566037736,,
Casa,Casa en venta en Fontibón,7,3,340,Fontibón,Fontibón,$ 495.000.000,,495.0,3723021.3134775246,1455882.3529411764,,
Apartamento,Apartamento en venta en Suba,3,2,72,Suba,Suba,$ 300.000.000,,300.0,4323720.522957073,4166666.6666666665,,
Apartamento,Apartamento en venta en Engativa,2,2,52,Engativa,Engativá,$ 220.000.000,,220.0,2887769.666800428,4230769.230769231,,
Apartamento,Apartamento en venta en Suba,3,2,67,Suba,Suba,$ 365.000.000,,365.0,4323720.522957073,5447761.194029851,,
Casa,Casa en venta en Bosque Popular,3,2,148,Bosque Popular,Las Ferias,$ 630.000.000,,630.0,3864097.363083164,4256756.756756756,,
Apartamento,Apartamento en venta en Usaquén,3,2,80,Usaquén,Usaquén,$ 490.000.000,,490.0,5655581.34903221,6125000.0,,
Apartamento,Apartamento en venta en Colina Campestre,4,3,118,Colina Campestre,Niza,$ 485.000.000,,485.0,4776341.497750727,4110169.4915254237,,
Apartamento,Apartamento en venta en Puente Largo,3,2,107,Puente Largo,La Alhambra,$ 580.000.000,,580.0,4383536.962205848,5420560.747663551,,
Casa,Casa en venta en Barrios Unidos,4,4,350,Barrios Unidos,Los Andes,$ 1.340.000.000,,1340.0,2959917.1141243065,3828571.4285714286,,
Apartamento,Apartamento en venta en Suba,3,3,97,Suba,Suba,$ 665.000.000,,665.0,4323720.522957073,6855670.103092783,,
Apartamento,Apartamento en venta en Suba,2,2,91,Suba,Suba,$ 490.000.000,,490.0,4323720.522957073,5384615.384615385,,
Apartamento,Apartamento en venta en Suba,3,3,107,Suba,Suba,$ 580.000.000,,580.0,4323720.522957073,5420560.747663551,,
Apartamento,Apartamento en venta en Barrios Unidos,2,2,70,Barrios Unidos,Los Andes,$ 375.000.000,,375.0,2959917.1141243065,5357142.857142857,,
Casa,Casa en venta en Modelia,3,2,106,Modelia,Fontibón,$ 470.000.000,,470.0,163426.13076967627,4433962.264150944,,
Apartamento,Apartamento en venta en Fontibón,3,1,55,Fontibón,Fontibón,$ 266.000.000,,266.0,3723021.3134775246,4836363.636363637,,
Apartamento,Apartamento en venta en Suba,4,3,118,Suba,Suba,$ 485.000.000,,485.0,4323720.522957073,4110169.4915254237,,
Casa,Casa en venta en Santa Barbara,4,4,202,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 1.700.000.000,,1700.0,5852628.361947599,8415841.584158415,,
Casa,Casa en venta en Engativa,18,6,238,Engativa,Engativá,$ 1.400.000.000,,1400.0,2887769.666800428,5882352.94117647,,
Apartamento,Apartamento en venta en Ciudad Bolívar,3,3,88,Ciudad Bolívar,CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo,$ 398.000.000,,398.0,3519495.43719927,4522727.2727272725,,
Apartamento,Apartamento en venta en Chapinero,1,2,70,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 540.000.000,,540.0,4580185.76602501,7714285.714285715,,
Apartamento,Apartamento en venta en Mazuren,3,2,61,Mazuren,El Prado,$ 350.000.000,,350.0,3851389.043846926,5737704.918032787,,
Apartamento,Apartamento en venta en Chapinero,2,3,99,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 960.000.000,,960.0,4580185.76602501,9696969.696969697,,
Apartamento,Apartamento en venta en Cantagallo,3,2,99,Cantagallo,Britalia,$ 650.000.000,,650.0,5719205.81655481,6565656.565656566,,
Apartamento,Apartamento en venta en Santa Barbara,1,2,51,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 420.000.000,,420.0,5852628.361947599,8235294.117647059,,
Apartamento,Apartamento en venta en Zona Noroccidental,2,1,50,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 165.000.000,,165.0,4572008.510026536,3300000.0,,
Apartamento,Apartamento en venta en Usaquén,1,1,56,Usaquén,Usaquén,$ 360.000.000,,360.0,5655581.34903221,6428571.428571428,,
Apartamento,Apartamento en venta en Santa Barbara,3,4,140,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 850.000.000,,850.0,5852628.361947599,6071428.571428572,,
Casa,Casa en venta en La Soledad ,6,4,199,La Soledad ,Teusaquillo,$ 795.000.000,,795.0,2888412.017167382,3994974.8743718592,,
Apartamento,Apartamento en venta en Gran Granada,3,2,90,Gran Granada,Garcés Navas,$ 410.000.000,,410.0,3892766.5317139,4555555.555555556,,
Casa,Casa en venta en Teusaquillo,5,4,250,Teusaquillo,Teusaquillo,$ 1.100.000.000,,1100.0,3975204.3017677176,4400000.0,,
Casa,Casa en venta en Kennedy,6,3,216,Kennedy,Kennedy Central,$ 498.000.000,,498.0,3382897.908271655,2305555.5555555555,,
Casa,Casa en venta en Kennedy,3,3,74,Kennedy,Kennedy Central,$ 345.000.000,,345.0,3382897.908271655,4662162.162162162,,
Apartamento,Apartamento en venta en Santa Ana,2,3,108,Santa Ana,Usaquén,$ 780.000.000,,780.0,10254545.454545455,7222222.222222222,,
Apartamento,Apartamento en venta en Zona Noroccidental,2,2,42,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 195.000.000,,195.0,4572008.510026536,4642857.142857143,,
Apartamento,Apartamento en venta en Ciudadela Colsubsidio,3,2,70,Ciudadela Colsubsidio,Bolivia,$ 295.000.000,,295.0,3210382.513661202,4214285.714285715,,
Casa,Casa en venta en Kennedy,9,5,445,Kennedy,Kennedy Central,$ 600.000.000,,600.0,3382897.908271655,1348314.606741573,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,1,48,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 190.000.000,,190.0,4572008.510026536,3958333.3333333335,,
Apartamento,Apartamento en venta en Ciudadela Colsubsidio,2,1,50,Ciudadela Colsubsidio,Bolivia,$ 193.000.000,,193.0,3210382.513661202,3860000.0,,
Casa,Casa en venta en Barrios Unidos,8,3,303,Barrios Unidos,Los Andes,$ 610.000.000,,610.0,2959917.1141243065,2013201.3201320132,,
Casa,Casa en venta en Antonio Nariño,5,5,330,Antonio Nariño,Restrepo,$ 950.000.000,,950.0,2816232.272901495,2878787.878787879,,
Apartamento,Apartamento en venta en El Chicó,1,1,60,El Chicó,CHAPINERO: Chicó Lago + El Refugio,$ 700.000.000,,700.0,7648045.112781955,11666666.666666666,,
Apartamento,Apartamento en venta en San Patricio,1,1,50,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 395.000.000,,395.0,6831854.578231803,7900000.0,,
Apartamento,Apartamento en venta en Usaquén,1,2,38,Usaquén,Usaquén,$ 320.000.000,,320.0,5655581.34903221,8421052.631578946,,
Apartamento,Apartamento en venta en Usaquén,3,2,95,Usaquén,Usaquén,$ 560.000.000,,560.0,5655581.34903221,5894736.842105263,,
Apartamento,Apartamento en venta en Fontibón,3,2,57,Fontibón,Fontibón,$ 275.000.000,,275.0,3723021.3134775246,4824561.403508772,,
Casa,Casa en venta en Usaquén,3,3,130,Usaquén,Usaquén,$ 800.000.000,,800.0,5655581.34903221,6153846.153846154,,
Apartamento,Apartamento en venta en Hayuelos,3,2,72,Hayuelos,Modelia,$ 360.000.000,,360.0,4814082.765845993,5000000.0,,
Local,Local en venta en Barrios Unidos,13,8,130,Barrios Unidos,Los Andes,$ 750.000.000,,750.0,2959917.1141243065,5769230.769230769,,
Apartamento,Apartamento en venta en El Salitre,2,2,61,El Salitre,ENGATIVÁ: Santa Cecilia + Jardín  Botánico,$ 202.000.000,,202.0,2739763.1133671743,3311475.4098360655,,
Apartamento,Apartamento en venta en Cedritos,3,4,106,Cedritos,Usaquén,$ 565.000.000,,565.0,5027419.586695462,5330188.679245283,,
Apartamento,Apartamento en venta en Bella Suiza,2,3,97,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 490.000.000,,490.0,6290550.7012394,5051546.391752577,,
Apartamento,Apartamento en venta en Los Mártires,3,2,95,Los Mártires,La Sabana,$ 465.000.000,,465.0,3049972.5425590337,4894736.842105263,,
Apartamento,Apartamento en venta en Cedritos,3,2,78,Cedritos,Usaquén,$ 300.000.000,,300.0,5027419.586695462,3846153.846153846,,
Casa,Casa en venta en Barrios Unidos,4,2,198,Barrios Unidos,Los Andes,$ 780.000.000,,780.0,2959917.1141243065,3939393.9393939395,,
Casa,Casa en venta en Bosa,3,2,65,Bosa,Bosa Central,$ 170.000.000,,170.0,2677845.135869721,2615384.6153846155,,
Apartamento,Apartamento en venta en Chapinero,3,3,144,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 1.200.000.000,,1200.0,4580185.76602501,8333333.333333333,,
Apartamento,Apartamento en venta en Cedritos,2,2,67,Cedritos,Usaquén,$ 450.000.000,,450.0,5027419.586695462,6716417.910447761,,
Apartamento,Apartamento en venta en Chapinero,3,2,102,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 770.000.000,,770.0,4580185.76602501,7549019.607843137,,
Apartamento,Apartamento en venta en Cedritos,3,3,87,Cedritos,Usaquén,$ 345.000.000,,345.0,5027419.586695462,3965517.2413793104,,
Apartamento,Apartamento en venta en Usaquén,3,3,196,Usaquén,Usaquén,$ 1.300.000.000,,1300.0,5655581.34903221,6632653.0612244895,,
Apartamento,Apartamento en venta en Gran America,3,2,60,Gran America,Quinta Paredes,$ 387.000.000,,387.0,5240000.0,6450000.0,,
Apartamento,Apartamento en venta en Chico Reservado,3,3,160,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 850.000.000,,850.0,8104486.540013073,5312500.0,,
Casa,Casa en venta en Chapinero,9,6,120,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 200.000.000,,200.0,4580185.76602501,1666666.6666666667,,
Apartamento,Apartamento en venta en Chapinero,3,4,238,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 1.700.000.000,,1700.0,4580185.76602501,7142857.142857143,,
Apartamento,Apartamento en venta en Pasadena ,2,3,109,Pasadena ,,$ 699.000.000,,699.0,5244227.353463588,6412844.036697248,,
Casa,Casa en venta en Suba,4,5,207,Suba,Suba,$ 800.000.000,,800.0,4323720.522957073,3864734.2995169084,,
Apartamento,Apartamento en venta en Chapinero,1,1,36,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 275.000.000,,275.0,4580185.76602501,7638888.888888889,,
Casa,Casa en venta en Usaquén,3,2,69,Usaquén,Usaquén,$ 265.000.000,,265.0,5655581.34903221,3840579.7101449277,,
Apartamento,Apartamento en venta en Usaquén,2,2,120,Usaquén,Usaquén,$ 650.000.000,,650.0,5655581.34903221,5416666.666666667,,
Apartamento,Apartamento en venta en Gran Granada,3,2,88,Gran Granada,Garcés Navas,$ 347.000.000,,347.0,3892766.5317139,3943181.8181818184,,
Apartamento,Apartamento en venta en Usaquén,3,2,95,Usaquén,Usaquén,$ 560.000.000,,560.0,5655581.34903221,5894736.842105263,,
Apartamento,Apartamento en venta en Fontibón,3,2,57,Fontibón,Fontibón,$ 275.000.000,,275.0,3723021.3134775246,4824561.403508772,,
Casa,Casa en venta en Usaquén,3,3,130,Usaquén,Usaquén,$ 800.000.000,,800.0,5655581.34903221,6153846.153846154,,
Apartamento,Apartamento en venta en Engativa,2,2,53,Engativa,Engativá,$ 331.500.000,,331.5,2887769.666800428,6254716.981132075,,
Apartamento,Apartamento en venta en Suba,3,2,67,Suba,Suba,$ 296.000.000,,296.0,4323720.522957073,4417910.447761194,,
Apartamento,Apartamento en venta en La Granja,2,2,51,La Granja,Boyacá Real,$ 288.000.000,,288.0,4985074.626865672,5647058.823529412,,
Apartamento,Apartamento en venta en Villa Alsacia,3,2,86,Villa Alsacia,KENNEDY: Castilla + Bavaria,$ 410.000.000,,410.0,4139391.447368421,4767441.860465116,,
Apartamento,Apartamento en venta en Kennedy,2,1,50,Kennedy,Kennedy Central,$ 240.000.000,,240.0,3382897.908271655,4800000.0,,
Apartamento,Apartamento en venta en Sotavento,3,2,62,Sotavento,CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo,$ 350.000.000,,350.0,5286447.124304268,5645161.29032258,,
Casa,Casa en venta en Kennedy,4,1,60,Kennedy,Kennedy Central,$ 235.000.000,,235.0,3382897.908271655,3916666.6666666665,,
Apartamento,Apartamento en venta en Suba,3,1,41,Suba,Suba,$ 182.000.000,,182.0,4323720.522957073,4439024.390243903,,
Casa,Casa en venta en Cedritos,4,4,170,Cedritos,Usaquén,$ 685.000.000,,685.0,5027419.586695462,4029411.7647058824,,
Apartamento,Apartamento en venta en San Patricio,3,3,142,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 830.000.000,,830.0,6831854.578231803,5845070.422535211,,
Apartamento,Apartamento en venta en Bogotá D.C,3,3,183,Bogotá D.C,Ciudad Salitre Occidental,$ 1.000.000.000,,1000.0,5212760.277629471,5464480.87431694,,
Apartamento,Apartamento en venta en Chico Reservado,3,3,144,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 740.000.000,,740.0,8104486.540013073,5138888.888888889,,
Casa,Casa en venta en Suba,5,4,220,Suba,Suba,$ 845.000.000,,845.0,4323720.522957073,3840909.090909091,,
Apartamento,Apartamento en venta en Suba,3,4,161,Suba,Suba,$ 860.000.000,,860.0,4323720.522957073,5341614.906832298,,
Apartamento,Apartamento en venta en Chico Reservado,3,4,287,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 3.300.000.000,,3300.0,8104486.540013073,11498257.839721255,,
Apartamento,Apartamento en venta en Chico Reservado,3,3,155,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 950.000.000,,950.0,8104486.540013073,6129032.258064516,,
Casa,Casa en venta en Puente Largo,3,4,161,Puente Largo,La Alhambra,$ 720.000.000,,720.0,4383536.962205848,4472049.689440994,,
Apartamento,Apartamento en venta en Villas De Granada,3,2,64,Villas De Granada,Garcés Navas,$ 250.000.000,,250.0,3260170.6036745408,3906250.0,,
Oficina/Consultorio,Oficina/Consultorio en venta en Usaquén,1,1,44,Usaquén,Usaquén,$ 350.000.000,,350.0,5655581.34903221,7954545.454545454,,
Casa,Casa en venta en Ciudad Salitre,3,2,69,Ciudad Salitre,Ciudad Salitre Oriental,$ 235.000.000,,235.0,7412638.847193035,3405797.1014492754,,
Apartamento,Apartamento en venta en Chico Reservado,2,3,173,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 1.550.000.000,,1550.0,8104486.540013073,8959537.572254336,,
Apartamento,Apartamento en venta en Engativa,3,2,75,Engativa,Engativá,$ 365.000.000,,365.0,2887769.666800428,4866666.666666667,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,111,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 509.395.301,,509.395301,4572008.510026536,4589146.855855856,,
Casa,Casa en venta en Parque Central Bavaria,4,3,140,Parque Central Bavaria,SANTA FE: Las Nieves + Sagrado Corazón,$ 495.000.000,,495.0,6106280.193236715,3535714.285714286,,
Apartamento,Apartamento en venta en Usaquén,2,2,68,Usaquén,Usaquén,$ 400.000.000,,400.0,5655581.34903221,5882352.94117647,,
Apartamento,Apartamento en venta en Santa Barbara,2,3,143,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 1.144.253.000,,1144.253,5852628.361947599,8001769.230769231,,
Apartamento,Apartamento en venta en El Chicó,3,4,239,El Chicó,CHAPINERO: Chicó Lago + El Refugio,$ 1.379.000.000,,1379.0,7648045.112781955,5769874.476987448,,
Apartamento,Apartamento en venta en Chico Norte,2,2,145,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 1.393.529.000,,1393.529,8353851.0409248555,9610544.827586208,,
Apartamento,Apartamento en venta en Cedritos,1,1,63,Cedritos,Usaquén,$ 260.000.000,,260.0,5027419.586695462,4126984.126984127,,
Apartamento,Apartamento en venta en Chico Norte,2,2,89,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 642.437.000,,642.437,8353851.0409248555,7218393.258426966,,
